Landroid/app/usage/NetworkStats;->mRecycledSummaryEntry:Landroid/net/NetworkStats$Entry;,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->mSession:Landroid/net/INetworkStatsSession;,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->mStartTimeStamp:J,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->mState:I,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->mSummary:Landroid/net/NetworkStats;,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->mTag:I,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->mTemplate:Landroid/net/NetworkTemplate;,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->mUidOrUidIndex:I,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->mUids:[I,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->setSingleUidTagState(III)V,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->startSummaryEnumeration()V,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->startUserUidEnumeration()V,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->stepHistory()V,lo-prio,max-target-o
Landroid/app/usage/NetworkStats;->stepUid()V,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager$$ExternalSyntheticLambda0;->execute(Ljava/lang/Runnable;)V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager$$ExternalSyntheticLambda1;->execute(Ljava/lang/Runnable;)V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager$UsageCallback;-><init>()V,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager$UsageCallback;->onThresholdReached(ILjava/lang/String;)V,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager$UsageCallback;->request:Landroid/net/DataUsageRequest;,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager$UsageCallbackWrapper$$ExternalSyntheticLambda0;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;-><init>(Landroid/content/Context;Landroid/net/INetworkStatsService;)V,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->CALLBACK_LIMIT_REACHED:I,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->CALLBACK_RELEASED:I,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->DBG:Z,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->FLAG_AUGMENT_WITH_SUBSCRIPTION_PLAN:I,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->FLAG_POLL_FORCE:I,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->FLAG_POLL_ON_OPEN:I,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->MIN_THRESHOLD_BYTES:J,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->TAG:Ljava/lang/String;,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->createTemplate(ILjava/lang/String;)Landroid/net/NetworkTemplate;,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->mContext:Landroid/content/Context;,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->mFlags:I,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->mService:Landroid/net/INetworkStatsService;,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->queryDetails(ILjava/lang/String;JJ)Landroid/app/usage/NetworkStats;,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->queryDetailsForUid(ILjava/lang/String;JJI)Landroid/app/usage/NetworkStats;,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->queryDetailsForUidTag(ILjava/lang/String;JJII)Landroid/app/usage/NetworkStats;,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->queryDetailsForUidTagState(ILjava/lang/String;JJIII)Landroid/app/usage/NetworkStats;,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->querySummary(ILjava/lang/String;JJ)Landroid/app/usage/NetworkStats;,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->querySummaryForDevice(ILjava/lang/String;JJ)Landroid/app/usage/NetworkStats$Bucket;,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->querySummaryForDevice(Landroid/net/NetworkTemplate;JJ)Landroid/app/usage/NetworkStats$Bucket;,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->querySummaryForUser(ILjava/lang/String;JJ)Landroid/app/usage/NetworkStats$Bucket;,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->registerNetworkStatsProvider(Ljava/lang/String;Landroid/net/netstats/provider/NetworkStatsProvider;)V,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->registerUsageCallback(ILjava/lang/String;JLandroid/app/usage/NetworkStatsManager$UsageCallback;)V,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->registerUsageCallback(ILjava/lang/String;JLandroid/app/usage/NetworkStatsManager$UsageCallback;Landroid/os/Handler;)V,public-api,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->setAugmentWithSubscriptionPlan(Z)V,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->setPollForce(Z)V,max-target-r
Landroid/app/usage/NetworkStatsManager;->setPollOnOpen(Z)V,lo-prio,max-target-o
Landroid/app/usage/NetworkStatsManager;->unregisterNetworkStatsProvider(Landroid/net/netstats/provider/NetworkStatsProvider;)V,sdk,system-api,test-api
Landroid/app/usage/NetworkStatsManager;->unregisterUsageCallback(Landroid/app/usage/NetworkStatsManager$UsageCallback;)V,public-api,sdk,system-api,test-api
Landroid/nearby/BroadcastCallback;->STATUS_FAILURE:I,sdk,system-api,test-api
Landroid/nearby/BroadcastCallback;->STATUS_FAILURE_ALREADY_REGISTERED:I,sdk,system-api,test-api
Landroid/nearby/BroadcastCallback;->STATUS_FAILURE_MISSING_PERMISSIONS:I,sdk,system-api,test-api
Landroid/nearby/BroadcastCallback;->STATUS_FAILURE_SIZE_EXCEED_LIMIT:I,sdk,system-api,test-api
Landroid/nearby/BroadcastCallback;->STATUS_OK:I,sdk,system-api,test-api
Landroid/nearby/BroadcastCallback;->onStatusChanged(I)V,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->BROADCAST_TYPE_NEARBY_PRESENCE:I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->BROADCAST_TYPE_UNKNOWN:I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->MEDIUM_BLE:I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->PRESENCE_VERSION_UNKNOWN:I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->PRESENCE_VERSION_V0:I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->PRESENCE_VERSION_V1:I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->UNKNOWN_TX_POWER:I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->getMediums()Ljava/util/List;,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->getTxPower()I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->getType()I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequest;->getVersion()I,sdk,system-api,test-api
Landroid/nearby/BroadcastRequestParcelable$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/BroadcastRequestParcelable$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/BroadcastRequestParcelable;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/nearby/BroadcastRequestParcelable;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/nearby/CredentialElement$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/CredentialElement$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/CredentialElement;-><init>(Ljava/lang/String;[B)V,sdk,system-api,test-api
Landroid/nearby/CredentialElement;->CREATOR:Landroid/os/Parcelable$Creator;,sdk,system-api,test-api
Landroid/nearby/CredentialElement;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/nearby/CredentialElement;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/CredentialElement;->getKey()Ljava/lang/String;,sdk,system-api,test-api
Landroid/nearby/CredentialElement;->getValue()[B,sdk,system-api,test-api
Landroid/nearby/CredentialElement;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/CredentialElement;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/nearby/DataElement$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/DataElement$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/DataElement;-><init>(I[B)V,sdk,system-api,test-api
Landroid/nearby/DataElement;->CREATOR:Landroid/os/Parcelable$Creator;,sdk,system-api,test-api
Landroid/nearby/DataElement;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/nearby/DataElement;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/DataElement;->getKey()I,sdk,system-api,test-api
Landroid/nearby/DataElement;->getValue()[B,sdk,system-api,test-api
Landroid/nearby/DataElement;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/DataElement;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/nearby/FastPairDevice$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/FastPairDevice$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/FastPairDevice;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/nearby/FastPairDevice;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/FastPairDevice;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/FastPairDevice;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/FastPairDevice;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/nearby/IBroadcastListener$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nearby/IBroadcastListener$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nearby/IBroadcastListener$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nearby/IBroadcastListener$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nearby/INearbyManager$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nearby/INearbyManager$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nearby/INearbyManager$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nearby/INearbyManager$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nearby/IScanListener$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nearby/IScanListener$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nearby/IScanListener$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nearby/IScanListener$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDevice;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDevice;->getMediums()Ljava/util/List;,sdk,system-api,test-api
Landroid/nearby/NearbyDevice;->getName()Ljava/lang/String;,sdk,system-api,test-api
Landroid/nearby/NearbyDevice;->getRssi()I,sdk,system-api,test-api
Landroid/nearby/NearbyDevice;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDevice;->isValidMedium(I)Z,sdk,system-api,test-api
Landroid/nearby/NearbyDevice;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDeviceParcelable$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDeviceParcelable$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDeviceParcelable;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDeviceParcelable;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDeviceParcelable;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDeviceParcelable;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyDeviceParcelable;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyFrameworkInitializer$$ExternalSyntheticLambda0;->createService(Landroid/content/Context;Landroid/os/IBinder;)Ljava/lang/Object;,sdk,system-api,test-api
Landroid/nearby/NearbyManager$BroadcastListenerTransport$$ExternalSyntheticLambda0;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyManager$OffloadTransport$$ExternalSyntheticLambda0;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyManager$ScanListenerTransport$$ExternalSyntheticLambda0;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyManager$ScanListenerTransport$$ExternalSyntheticLambda1;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyManager$ScanListenerTransport$$ExternalSyntheticLambda2;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyManager$ScanListenerTransport$$ExternalSyntheticLambda3;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/NearbyManager;->queryOffloadCapability(Ljava/util/concurrent/Executor;Ljava/util/function/Consumer;)V,sdk,system-api,test-api
Landroid/nearby/NearbyManager;->startBroadcast(Landroid/nearby/BroadcastRequest;Ljava/util/concurrent/Executor;Landroid/nearby/BroadcastCallback;)V,sdk,system-api,test-api
Landroid/nearby/NearbyManager;->startScan(Landroid/nearby/ScanRequest;Ljava/util/concurrent/Executor;Landroid/nearby/ScanCallback;)I,sdk,system-api,test-api
Landroid/nearby/NearbyManager;->stopBroadcast(Landroid/nearby/BroadcastCallback;)V,sdk,system-api,test-api
Landroid/nearby/NearbyManager;->stopScan(Landroid/nearby/ScanCallback;)V,sdk,system-api,test-api
Landroid/nearby/OffloadCapability$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/OffloadCapability$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/OffloadCapability$Builder;-><init>()V,sdk,system-api,test-api
Landroid/nearby/OffloadCapability$Builder;->build()Landroid/nearby/OffloadCapability;,sdk,system-api,test-api
Landroid/nearby/OffloadCapability$Builder;->setFastPairSupported(Z)Landroid/nearby/OffloadCapability$Builder;,sdk,system-api,test-api
Landroid/nearby/OffloadCapability$Builder;->setNearbyShareSupported(Z)Landroid/nearby/OffloadCapability$Builder;,sdk,system-api,test-api
Landroid/nearby/OffloadCapability$Builder;->setVersion(J)Landroid/nearby/OffloadCapability$Builder;,sdk,system-api,test-api
Landroid/nearby/OffloadCapability;->CREATOR:Landroid/os/Parcelable$Creator;,sdk,system-api,test-api
Landroid/nearby/OffloadCapability;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/nearby/OffloadCapability;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/OffloadCapability;->getVersion()J,sdk,system-api,test-api
Landroid/nearby/OffloadCapability;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/OffloadCapability;->isFastPairSupported()Z,sdk,system-api,test-api
Landroid/nearby/OffloadCapability;->isNearbyShareSupported()Z,sdk,system-api,test-api
Landroid/nearby/OffloadCapability;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/OffloadCapability;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest$Builder;-><init>(Ljava/util/List;[BLandroid/nearby/PrivateCredential;)V,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest$Builder;->addAction(I)Landroid/nearby/PresenceBroadcastRequest$Builder;,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest$Builder;->addExtendedProperty(Landroid/nearby/DataElement;)Landroid/nearby/PresenceBroadcastRequest$Builder;,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest$Builder;->build()Landroid/nearby/PresenceBroadcastRequest;,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest$Builder;->setTxPower(I)Landroid/nearby/PresenceBroadcastRequest$Builder;,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest$Builder;->setVersion(I)Landroid/nearby/PresenceBroadcastRequest$Builder;,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest;->CREATOR:Landroid/os/Parcelable$Creator;,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest;->getActions()Ljava/util/List;,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest;->getCredential()Landroid/nearby/PrivateCredential;,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest;->getExtendedProperties()Ljava/util/List;,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest;->getSalt()[B,sdk,system-api,test-api
Landroid/nearby/PresenceBroadcastRequest;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->CREDENTIAL_TYPE_PRIVATE:I,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->CREDENTIAL_TYPE_PUBLIC:I,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->IDENTITY_TYPE_PRIVATE:I,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->IDENTITY_TYPE_PROVISIONED:I,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->IDENTITY_TYPE_TRUSTED:I,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->IDENTITY_TYPE_UNKNOWN:I,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->getAuthenticityKey()[B,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->getCredentialElements()Ljava/util/List;,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->getIdentityType()I,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->getSecretId()[B,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->getType()I,sdk,system-api,test-api
Landroid/nearby/PresenceCredential;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nearby/PresenceDevice$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/PresenceDevice$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nearby/PresenceDevice$Builder;-><init>(Ljava/lang/String;[B[B[B)V,sdk,system-api,test-api
Landroid/nearby/PresenceDevice$Builder;->addExtendedProperty(Landroid/nearby/DataElement;)Landroid/nearby/PresenceDevice$Builder;,sdk,system-api,test-api
Landroid/nearby/PresenceDevice$Builder;->addMedium(I)Landroid/nearby/PresenceDevice$Builder;,sdk,system-api,test-api
Landroid/nearby/PresenceDevice$Builder;->build()Landroid/nearby/PresenceDevice;,sdk,system-api,test-api
Landroid/nearby/PresenceDevice$Builder;->setDeviceImageUrl(Ljava/lang/String;)Landroid/nearby/PresenceDevice$Builder;,sdk,system-api,test-api
Landroid/nearby/PresenceDevice$Builder;->setDeviceType(I)Landroid/nearby/PresenceDevice$Builder;,sdk,system-api,test-api
