Landroid/app/role/IRoleController$Stub;-><init>()V,blocked
Landroid/app/role/IRoleController$Stub;->TRANSACTION_grantDefaultRoles:I,blocked
Landroid/app/role/IRoleController$Stub;->TRANSACTION_isApplicationQualifiedForRole:I,blocked
Landroid/app/role/IRoleController$Stub;->TRANSACTION_isApplicationVisibleForRole:I,blocked
Landroid/app/role/IRoleController$Stub;->TRANSACTION_isRoleVisible:I,blocked
Landroid/app/role/IRoleController$Stub;->TRANSACTION_onAddRoleHolder:I,blocked
Landroid/app/role/IRoleController$Stub;->TRANSACTION_onClearRoleHolders:I,blocked
Landroid/app/role/IRoleController$Stub;->TRANSACTION_onRemoveRoleHolder:I,blocked
Landroid/app/role/IRoleController$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/app/role/IRoleController$Stub;->asInterface(Landroid/os/IBinder;)Landroid/app/role/IRoleController;,blocked
Landroid/app/role/IRoleController$Stub;->getDefaultImpl()Landroid/app/role/IRoleController;,blocked
Landroid/app/role/IRoleController$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/app/role/IRoleController$Stub;->setDefaultImpl(Landroid/app/role/IRoleController;)Z,blocked
Landroid/app/role/IRoleController;->DESCRIPTOR:Ljava/lang/String;,blocked
Landroid/app/role/IRoleController;->grantDefaultRoles(Landroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleController;->isApplicationQualifiedForRole(Ljava/lang/String;Ljava/lang/String;Landroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleController;->isApplicationVisibleForRole(Ljava/lang/String;Ljava/lang/String;Landroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleController;->isRoleVisible(Ljava/lang/String;Landroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleController;->onAddRoleHolder(Ljava/lang/String;Ljava/lang/String;ILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleController;->onClearRoleHolders(Ljava/lang/String;ILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleController;->onRemoveRoleHolder(Ljava/lang/String;Ljava/lang/String;ILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager$Default;-><init>()V,blocked
Landroid/app/role/IRoleManager$Default;->addOnRoleHoldersChangedListenerAsUser(Landroid/app/role/IOnRoleHoldersChangedListener;I)V,blocked
Landroid/app/role/IRoleManager$Default;->addRoleHolderAsUser(Ljava/lang/String;Ljava/lang/String;IILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager$Default;->addRoleHolderFromController(Ljava/lang/String;Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/app/role/IRoleManager$Default;->clearRoleHoldersAsUser(Ljava/lang/String;IILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager$Default;->getBrowserRoleHolder(I)Ljava/lang/String;,blocked
Landroid/app/role/IRoleManager$Default;->getHeldRolesFromController(Ljava/lang/String;)Ljava/util/List;,blocked
Landroid/app/role/IRoleManager$Default;->getRoleHoldersAsUser(Ljava/lang/String;I)Ljava/util/List;,blocked
Landroid/app/role/IRoleManager$Default;->getSmsRoleHolder(I)Ljava/lang/String;,blocked
Landroid/app/role/IRoleManager$Default;->isBypassingRoleQualification()Z,blocked
Landroid/app/role/IRoleManager$Default;->isRoleAvailable(Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager$Default;->isRoleHeld(Ljava/lang/String;Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager$Default;->removeOnRoleHoldersChangedListenerAsUser(Landroid/app/role/IOnRoleHoldersChangedListener;I)V,blocked
Landroid/app/role/IRoleManager$Default;->removeRoleHolderAsUser(Ljava/lang/String;Ljava/lang/String;IILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager$Default;->removeRoleHolderFromController(Ljava/lang/String;Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager$Default;->setBrowserRoleHolder(Ljava/lang/String;I)Z,blocked
Landroid/app/role/IRoleManager$Default;->setBypassingRoleQualification(Z)V,blocked
Landroid/app/role/IRoleManager$Default;->setRoleNamesFromController(Ljava/util/List;)V,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;-><init>(Landroid/os/IBinder;)V,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->addOnRoleHoldersChangedListenerAsUser(Landroid/app/role/IOnRoleHoldersChangedListener;I)V,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->addRoleHolderAsUser(Ljava/lang/String;Ljava/lang/String;IILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->addRoleHolderFromController(Ljava/lang/String;Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/app/role/IRoleManager$Stub$Proxy;->clearRoleHoldersAsUser(Ljava/lang/String;IILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->getBrowserRoleHolder(I)Ljava/lang/String;,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->getHeldRolesFromController(Ljava/lang/String;)Ljava/util/List;,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->getInterfaceDescriptor()Ljava/lang/String;,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->getRoleHoldersAsUser(Ljava/lang/String;I)Ljava/util/List;,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->getSmsRoleHolder(I)Ljava/lang/String;,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->isBypassingRoleQualification()Z,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->isRoleAvailable(Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->isRoleHeld(Ljava/lang/String;Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->mRemote:Landroid/os/IBinder;,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->removeOnRoleHoldersChangedListenerAsUser(Landroid/app/role/IOnRoleHoldersChangedListener;I)V,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->removeRoleHolderAsUser(Ljava/lang/String;Ljava/lang/String;IILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->removeRoleHolderFromController(Ljava/lang/String;Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->sDefaultImpl:Landroid/app/role/IRoleManager;,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->setBrowserRoleHolder(Ljava/lang/String;I)Z,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->setBypassingRoleQualification(Z)V,blocked
Landroid/app/role/IRoleManager$Stub$Proxy;->setRoleNamesFromController(Ljava/util/List;)V,blocked
Landroid/app/role/IRoleManager$Stub;-><init>()V,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_addOnRoleHoldersChangedListenerAsUser:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_addRoleHolderAsUser:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_addRoleHolderFromController:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_clearRoleHoldersAsUser:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_getBrowserRoleHolder:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_getHeldRolesFromController:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_getRoleHoldersAsUser:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_getSmsRoleHolder:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_isBypassingRoleQualification:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_isRoleAvailable:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_isRoleHeld:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_removeOnRoleHoldersChangedListenerAsUser:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_removeRoleHolderAsUser:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_removeRoleHolderFromController:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_setBrowserRoleHolder:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_setBypassingRoleQualification:I,blocked
Landroid/app/role/IRoleManager$Stub;->TRANSACTION_setRoleNamesFromController:I,blocked
Landroid/app/role/IRoleManager$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/app/role/IRoleManager$Stub;->asInterface(Landroid/os/IBinder;)Landroid/app/role/IRoleManager;,blocked
Landroid/app/role/IRoleManager$Stub;->getDefaultImpl()Landroid/app/role/IRoleManager;,blocked
Landroid/app/role/IRoleManager$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/app/role/IRoleManager$Stub;->setDefaultImpl(Landroid/app/role/IRoleManager;)Z,blocked
Landroid/app/role/IRoleManager;->DESCRIPTOR:Ljava/lang/String;,blocked
Landroid/app/role/IRoleManager;->addOnRoleHoldersChangedListenerAsUser(Landroid/app/role/IOnRoleHoldersChangedListener;I)V,blocked
Landroid/app/role/IRoleManager;->addRoleHolderAsUser(Ljava/lang/String;Ljava/lang/String;IILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager;->addRoleHolderFromController(Ljava/lang/String;Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager;->clearRoleHoldersAsUser(Ljava/lang/String;IILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager;->getBrowserRoleHolder(I)Ljava/lang/String;,blocked
Landroid/app/role/IRoleManager;->getHeldRolesFromController(Ljava/lang/String;)Ljava/util/List;,blocked
Landroid/app/role/IRoleManager;->getRoleHoldersAsUser(Ljava/lang/String;I)Ljava/util/List;,blocked
Landroid/app/role/IRoleManager;->getSmsRoleHolder(I)Ljava/lang/String;,blocked
Landroid/app/role/IRoleManager;->isBypassingRoleQualification()Z,blocked
Landroid/app/role/IRoleManager;->isRoleAvailable(Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager;->isRoleHeld(Ljava/lang/String;Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager;->removeOnRoleHoldersChangedListenerAsUser(Landroid/app/role/IOnRoleHoldersChangedListener;I)V,blocked
Landroid/app/role/IRoleManager;->removeRoleHolderAsUser(Ljava/lang/String;Ljava/lang/String;IILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/IRoleManager;->removeRoleHolderFromController(Ljava/lang/String;Ljava/lang/String;)Z,blocked
Landroid/app/role/IRoleManager;->setBrowserRoleHolder(Ljava/lang/String;I)Z,blocked
Landroid/app/role/IRoleManager;->setBypassingRoleQualification(Z)V,blocked
Landroid/app/role/IRoleManager;->setRoleNamesFromController(Ljava/util/List;)V,blocked
Landroid/app/role/OnRoleHoldersChangedListener;->onRoleHoldersChanged(Ljava/lang/String;Landroid/os/UserHandle;)V,sdk,system-api,test-api
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda0;-><init>(Lcom/android/permission/jarjar/com/android/internal/infra/AndroidFuture;)V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda0;->f$0:Lcom/android/permission/jarjar/com/android/internal/infra/AndroidFuture;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda0;->onResult(Landroid/os/Bundle;)V,sdk,system-api,test-api
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda10;-><clinit>()V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda10;-><init>()V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda10;->INSTANCE:Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda10;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda10;->apply(Ljava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda1;-><init>(Ljava/lang/String;)V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda1;->f$0:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda1;->run(Ljava/lang/Object;)Ljava/lang/Object;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda2;-><init>(Ljava/lang/String;I)V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda2;->f$0:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda2;->f$1:I,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda2;->run(Ljava/lang/Object;)Ljava/lang/Object;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda3;-><init>(Ljava/lang/String;Ljava/lang/String;)V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda3;->f$0:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda3;->f$1:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda3;->run(Ljava/lang/Object;)Ljava/lang/Object;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda4;-><init>(Ljava/lang/String;Ljava/lang/String;I)V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda4;->f$0:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda4;->f$1:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda4;->f$2:I,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda4;->run(Ljava/lang/Object;)Ljava/lang/Object;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda5;-><init>(Ljava/lang/String;Ljava/lang/String;I)V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda5;->f$0:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda5;->f$1:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda5;->f$2:I,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda5;->run(Ljava/lang/Object;)Ljava/lang/Object;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda6;-><clinit>()V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda6;-><init>()V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda6;->INSTANCE:Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda6;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda6;->run(Ljava/lang/Object;)Ljava/lang/Object;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda7;-><init>(Ljava/lang/Throwable;Ljava/lang/String;Ljava/util/function/Consumer;Landroid/os/Bundle;)V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda7;->f$0:Ljava/lang/Throwable;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda7;->f$1:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda7;->f$2:Ljava/util/function/Consumer;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda7;->f$3:Landroid/os/Bundle;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda7;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda8;-><init>(Ljava/lang/String;Landroid/os/RemoteCallback;)V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda8;->accept(Ljava/lang/Object;Ljava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda8;->f$0:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda8;->f$1:Landroid/os/RemoteCallback;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda9;-><init>(Ljava/util/concurrent/Executor;Ljava/lang/String;Ljava/util/function/Consumer;)V,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda9;->accept(Ljava/lang/Object;Ljava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda9;->f$0:Ljava/util/concurrent/Executor;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda9;->f$1:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager$$ExternalSyntheticLambda9;->f$2:Ljava/util/function/Consumer;,blocked
Landroid/app/role/RoleControllerManager$1;-><init>(Landroid/app/role/RoleControllerManager;Landroid/content/Context;Landroid/content/Intent;IILjava/util/function/Function;Landroid/os/Handler;)V,blocked
Landroid/app/role/RoleControllerManager$1;->getJobHandler()Landroid/os/Handler;,blocked
Landroid/app/role/RoleControllerManager$1;->this$0:Landroid/app/role/RoleControllerManager;,blocked
Landroid/app/role/RoleControllerManager$1;->val$handler:Landroid/os/Handler;,blocked
Landroid/app/role/RoleControllerManager;-><clinit>()V,blocked
Landroid/app/role/RoleControllerManager;-><init>(Landroid/content/ComponentName;Landroid/os/Handler;Landroid/content/Context;)V,blocked
Landroid/app/role/RoleControllerManager;-><init>(Landroid/content/Context;)V,blocked
Landroid/app/role/RoleControllerManager;->LOG_TAG:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerManager;->REQUEST_TIMEOUT_MILLIS:J,blocked
Landroid/app/role/RoleControllerManager;->createWithInitializedRemoteServiceComponentName(Landroid/os/Handler;Landroid/content/Context;)Landroid/app/role/RoleControllerManager;,blocked
Landroid/app/role/RoleControllerManager;->getRemoteServiceComponentName(Landroid/content/Context;)Landroid/content/ComponentName;,blocked
Landroid/app/role/RoleControllerManager;->grantDefaultRoles(Ljava/util/concurrent/Executor;Ljava/util/function/Consumer;)V,blocked
Landroid/app/role/RoleControllerManager;->initializeRemoteServiceComponentName(Landroid/content/Context;)V,blocked
Landroid/app/role/RoleControllerManager;->isApplicationVisibleForRole(Ljava/lang/String;Ljava/lang/String;Ljava/util/concurrent/Executor;Ljava/util/function/Consumer;)V,blocked
Landroid/app/role/RoleControllerManager;->isRoleVisible(Ljava/lang/String;Ljava/util/concurrent/Executor;Ljava/util/function/Consumer;)V,blocked
Landroid/app/role/RoleControllerManager;->lambda$grantDefaultRoles$0(Landroid/app/role/IRoleController;)Ljava/util/concurrent/CompletableFuture;,blocked
Landroid/app/role/RoleControllerManager;->lambda$isApplicationVisibleForRole$4(Ljava/lang/String;Ljava/lang/String;Landroid/app/role/IRoleController;)Ljava/util/concurrent/CompletableFuture;,blocked
Landroid/app/role/RoleControllerManager;->lambda$isRoleVisible$5(Ljava/lang/String;Landroid/app/role/IRoleController;)Ljava/util/concurrent/CompletableFuture;,blocked
Landroid/app/role/RoleControllerManager;->lambda$onAddRoleHolder$1(Ljava/lang/String;Ljava/lang/String;ILandroid/app/role/IRoleController;)Ljava/util/concurrent/CompletableFuture;,blocked
Landroid/app/role/RoleControllerManager;->lambda$onClearRoleHolders$3(Ljava/lang/String;ILandroid/app/role/IRoleController;)Ljava/util/concurrent/CompletableFuture;,blocked
Landroid/app/role/RoleControllerManager;->lambda$onRemoveRoleHolder$2(Ljava/lang/String;Ljava/lang/String;ILandroid/app/role/IRoleController;)Ljava/util/concurrent/CompletableFuture;,blocked
Landroid/app/role/RoleControllerManager;->lambda$propagateCallback$6(Ljava/lang/Throwable;Ljava/lang/String;Ljava/util/function/Consumer;Landroid/os/Bundle;)V,blocked
Landroid/app/role/RoleControllerManager;->lambda$propagateCallback$7(Ljava/util/concurrent/Executor;Ljava/lang/String;Ljava/util/function/Consumer;Landroid/os/Bundle;Ljava/lang/Throwable;)V,blocked
Landroid/app/role/RoleControllerManager;->lambda$propagateCallback$8(Ljava/lang/String;Landroid/os/RemoteCallback;Landroid/os/Bundle;Ljava/lang/Throwable;)V,blocked
Landroid/app/role/RoleControllerManager;->mRemoteService:Lcom/android/permission/jarjar/com/android/internal/infra/ServiceConnector;,blocked
Landroid/app/role/RoleControllerManager;->onAddRoleHolder(Ljava/lang/String;Ljava/lang/String;ILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/RoleControllerManager;->onClearRoleHolders(Ljava/lang/String;ILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/RoleControllerManager;->onRemoveRoleHolder(Ljava/lang/String;Ljava/lang/String;ILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/RoleControllerManager;->propagateCallback(Lcom/android/permission/jarjar/com/android/internal/infra/AndroidFuture;Ljava/lang/String;Landroid/os/RemoteCallback;)V,blocked
Landroid/app/role/RoleControllerManager;->propagateCallback(Lcom/android/permission/jarjar/com/android/internal/infra/AndroidFuture;Ljava/lang/String;Ljava/util/concurrent/Executor;Ljava/util/function/Consumer;)V,blocked
Landroid/app/role/RoleControllerManager;->sRemoteServiceComponentName:Landroid/content/ComponentName;,blocked
Landroid/app/role/RoleControllerManager;->sRemoteServices:Landroid/util/SparseArray;,blocked
Landroid/app/role/RoleControllerManager;->sRemoteServicesLock:Ljava/lang/Object;,blocked
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda0;-><init>(Landroid/app/role/RoleControllerService$1;Landroid/os/RemoteCallback;)V,blocked
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda0;->f$0:Landroid/app/role/RoleControllerService$1;,blocked
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda0;->f$1:Landroid/os/RemoteCallback;,blocked
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda0;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda1;-><init>(Landroid/app/role/RoleControllerService$1;Ljava/lang/String;ILandroid/os/RemoteCallback;)V,blocked
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda1;->f$0:Landroid/app/role/RoleControllerService$1;,blocked
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda1;->f$1:Ljava/lang/String;,blocked
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda1;->f$2:I,blocked
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda1;->f$3:Landroid/os/RemoteCallback;,blocked
Landroid/app/role/RoleControllerService$1$$ExternalSyntheticLambda1;->run()V,core-platform-api,public-api,sdk,system-api,test-api
